order_id,product_id,add_to_cart_order,reordered,product_name,aisle_id,department_id
13646.0,33065,7.0,1.0,Cabernet Sauvignon,28,5
14072.0,33065,1.0,0.0,Cabernet Sauvignon,28,5
14415.0,33065,2.0,1.0,Cabernet Sauvignon,28,5
15498.0,33065,6.0,0.0,Cabernet Sauvignon,28,5
15608.0,33065,1.0,0.0,Cabernet Sauvignon,28,5
15757.0,33065,2.0,0.0,Cabernet Sauvignon,28,5
16032.0,33065,3.0,1.0,Cabernet Sauvignon,28,5
16920.0,33065,3.0,0.0,Cabernet Sauvignon,28,5
16947.0,33065,4.0,1.0,Cabernet Sauvignon,28,5
16987.0,33065,5.0,1.0,Cabernet Sauvignon,28,5
17505.0,33065,7.0,1.0,Cabernet Sauvignon,28,5
17583.0,33065,17.0,0.0,Cabernet Sauvignon,28,5
17725.0,33065,1.0,0.0,Cabernet Sauvignon,28,5
17784.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
19115.0,33065,4.0,0.0,Cabernet Sauvignon,28,5
20471.0,33065,1.0,0.0,Cabernet Sauvignon,28,5
20565.0,33065,2.0,1.0,Cabernet Sauvignon,28,5
21874.0,33065,7.0,0.0,Cabernet Sauvignon,28,5
21913.0,33065,13.0,0.0,Cabernet Sauvignon,28,5
22144.0,33065,9.0,0.0,Cabernet Sauvignon,28,5
23320.0,33065,5.0,0.0,Cabernet Sauvignon,28,5
25125.0,33065,4.0,1.0,Cabernet Sauvignon,28,5
25553.0,33065,1.0,0.0,Cabernet Sauvignon,28,5
28850.0,33065,17.0,0.0,Cabernet Sauvignon,28,5
29963.0,33065,3.0,1.0,Cabernet Sauvignon,28,5
31050.0,33065,4.0,1.0,Cabernet Sauvignon,28,5
31125.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
31569.0,33065,1.0,0.0,Cabernet Sauvignon,28,5
32729.0,33065,4.0,0.0,Cabernet Sauvignon,28,5
33718.0,33065,3.0,0.0,Cabernet Sauvignon,28,5
35402.0,33065,8.0,0.0,Cabernet Sauvignon,28,5
36433.0,33065,19.0,1.0,Cabernet Sauvignon,28,5
37118.0,33065,3.0,0.0,Cabernet Sauvignon,28,5
37975.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
38046.0,33065,3.0,0.0,Cabernet Sauvignon,28,5
38185.0,33065,8.0,1.0,Cabernet Sauvignon,28,5
39014.0,33065,2.0,1.0,Cabernet Sauvignon,28,5
40442.0,33065,9.0,1.0,Cabernet Sauvignon,28,5
40856.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
42195.0,33065,5.0,1.0,Cabernet Sauvignon,28,5
42280.0,33065,4.0,0.0,Cabernet Sauvignon,28,5
42632.0,33065,7.0,0.0,Cabernet Sauvignon,28,5
43221.0,33065,3.0,1.0,Cabernet Sauvignon,28,5
43760.0,33065,3.0,0.0,Cabernet Sauvignon,28,5
43832.0,33065,6.0,1.0,Cabernet Sauvignon,28,5
44255.0,33065,4.0,1.0,Cabernet Sauvignon,28,5
44549.0,33065,2.0,0.0,Cabernet Sauvignon,28,5
44612.0,33065,4.0,0.0,Cabernet Sauvignon,28,5
46258.0,33065,6.0,1.0,Cabernet Sauvignon,28,5
46532.0,33065,2.0,1.0,Cabernet Sauvignon,28,5
46619.0,33065,5.0,0.0,Cabernet Sauvignon,28,5
47288.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
47433.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
47436.0,33065,3.0,1.0,Cabernet Sauvignon,28,5
47621.0,33065,5.0,0.0,Cabernet Sauvignon,28,5
48385.0,33065,18.0,1.0,Cabernet Sauvignon,28,5
48549.0,33065,6.0,0.0,Cabernet Sauvignon,28,5
48878.0,33065,7.0,1.0,Cabernet Sauvignon,28,5
49763.0,33065,5.0,0.0,Cabernet Sauvignon,28,5
50095.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
50657.0,33065,10.0,1.0,Cabernet Sauvignon,28,5
52263.0,33065,5.0,1.0,Cabernet Sauvignon,28,5
52647.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
52732.0,33065,7.0,0.0,Cabernet Sauvignon,28,5
53374.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
53448.0,33065,5.0,1.0,Cabernet Sauvignon,28,5
54482.0,33065,6.0,0.0,Cabernet Sauvignon,28,5
54556.0,33065,9.0,1.0,Cabernet Sauvignon,28,5
55596.0,33065,20.0,1.0,Cabernet Sauvignon,28,5
55979.0,33065,3.0,1.0,Cabernet Sauvignon,28,5
56002.0,33065,4.0,1.0,Cabernet Sauvignon,28,5
56153.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
56224.0,33065,3.0,0.0,Cabernet Sauvignon,28,5
56402.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
56718.0,33065,5.0,1.0,Cabernet Sauvignon,28,5
56735.0,33065,2.0,1.0,Cabernet Sauvignon,28,5
57052.0,33065,3.0,0.0,Cabernet Sauvignon,28,5
57259.0,33065,2.0,1.0,Cabernet Sauvignon,28,5
57557.0,33065,4.0,0.0,Cabernet Sauvignon,28,5
58716.0,33065,8.0,1.0,Cabernet Sauvignon,28,5
59244.0,33065,23.0,0.0,Cabernet Sauvignon,28,5
59271.0,33065,2.0,0.0,Cabernet Sauvignon,28,5
60358.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
61202.0,33065,2.0,0.0,Cabernet Sauvignon,28,5
62384.0,33065,5.0,1.0,Cabernet Sauvignon,28,5
62634.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
63879.0,33065,4.0,1.0,Cabernet Sauvignon,28,5
64406.0,33065,1.0,0.0,Cabernet Sauvignon,28,5
65200.0,33065,2.0,1.0,Cabernet Sauvignon,28,5
66169.0,33065,3.0,0.0,Cabernet Sauvignon,28,5
67003.0,33065,3.0,0.0,Cabernet Sauvignon,28,5
67104.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
67290.0,33065,7.0,0.0,Cabernet Sauvignon,28,5
67533.0,33065,10.0,1.0,Cabernet Sauvignon,28,5
68082.0,33065,1.0,0.0,Cabernet Sauvignon,28,5
68179.0,33065,3.0,0.0,Cabernet Sauvignon,28,5
68482.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
68832.0,33065,2.0,1.0,Cabernet Sauvignon,28,5
68881.0,33065,2.0,1.0,Cabernet Sauvignon,28,5
69876.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
69911.0,33065,6.0,0.0,Cabernet Sauvignon,28,5
70747.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
70990.0,33065,1.0,0.0,Cabernet Sauvignon,28,5
71293.0,33065,3.0,0.0,Cabernet Sauvignon,28,5
71921.0,33065,3.0,1.0,Cabernet Sauvignon,28,5
72178.0,33065,10.0,0.0,Cabernet Sauvignon,28,5
72361.0,33065,1.0,1.0,Cabernet Sauvignon,28,5
72952.0,33065,19.0,1.0,Cabernet Sauvignon,28,5
73014.0,33065,5.0,0.0,Cabernet Sauvignon,28,5
73906.0,33065,12.0,0.0,Cabernet Sauvignon,28,5
74246.0,33065,2.0,1.0,Cabernet Sauvignon,28,5
74693.0,33065,2.0,0.0,Cabernet Sauvignon,28,5
75099.0,33065,2.0,1.0,Cabernet Sauvignon,28,5
75333.0,33065,4.0,1.0,Cabernet Sauvignon,28,5
75539.0,33065,2.0,0.0,Cabernet Sauvignon,28,5
76230.0,33065,2.0,0.0,Cabernet Sauvignon,28,5
76878.0,33065,5.0,1.0,Cabernet Sauvignon,28,5
